,Label,Time
7827,frog,0.0149
7828,truck,0.0128
7829,frog,0.0128
7830,frog,0.0122
7831,frog,0.0136
7832,frog,0.0146
7833,frog,0.0134
7834,car,0.0125
7835,ship,0.0123
7836,frog,0.0136
7837,frog,0.0137
7838,car,0.0151
7839,horse,0.0128
7840,frog,0.0132
7841,plane,0.0123
7842,frog,0.0134
7843,plane,0.0124
7844,dog,0.013
7845,frog,0.0145
7846,plane,0.0145
7847,frog,0.0133
7848,plane,0.0142
7849,plane,0.0138
7850,car,0.0127
7851,car,0.0126
7852,horse,0.0128
7853,plane,0.0144
7854,ship,0.0128
7855,truck,0.0146
7856,ship,0.014
7857,frog,0.0133
7858,frog,0.0135
7859,frog,0.013
7860,frog,0.0148
7861,dog,0.0126
7862,truck,0.0124
7863,horse,0.0127
7864,dog,0.0135
7865,truck,0.0131
7866,truck,0.0127
7867,frog,0.013
7868,horse,0.0134
7869,car,0.0136
7870,dog,0.0145
7871,dog,0.0131
7872,frog,0.0125
7873,frog,0.0127
7874,truck,0.0131
7875,plane,0.0128
7876,frog,0.0137
7877,horse,0.0128
7878,plane,0.0129
7879,frog,0.0133
7880,plane,0.0156
7881,ship,0.0145
7882,frog,0.0122
7883,truck,0.0124
7884,frog,0.0143
7885,frog,0.0149
7886,frog,0.0133
7887,frog,0.0135
7888,ship,0.0123
7889,plane,0.0139
7890,car,0.0138
7891,frog,0.0143
7892,frog,0.0131
7893,frog,0.0141
7894,car,0.0128
7895,truck,0.0122
7896,car,0.0136
7897,truck,0.0134
7898,plane,0.0124
7899,frog,0.0145
7900,plane,0.0139
7901,car,0.0138
7902,car,0.0127
7903,plane,0.0133
7904,frog,0.0132
7905,car,0.0141
7906,truck,0.0144
7907,dog,0.0128
7908,ship,0.0129
7909,dog,0.014
7910,plane,0.0138
7911,frog,0.0149
7912,frog,0.0135
7913,truck,0.0137
7914,frog,0.0135
7915,plane,0.0155
7916,car,0.0151
7917,truck,0.013
7918,frog,0.0134
7919,plane,0.0127
7920,plane,0.0135
7921,frog,0.0128
7922,ship,0.0134
7923,ship,0.0142
7924,car,0.0135
7925,horse,0.0145
7926,ship,0.0131
7927,ship,0.0143
7928,car,0.0124
7929,horse,0.0124
7930,car,0.0142
7931,bird,0.0149
7932,ship,0.0144
7933,truck,0.0121
7934,dog,0.0125
7935,ship,0.0128
7936,frog,0.013
7937,frog,0.0126
7938,frog,0.013
7939,frog,0.0123
7940,plane,0.0147
7941,car,0.0129
7942,plane,0.0144
7943,frog,0.0144
7944,plane,0.0129
7945,frog,0.013
7946,plane,0.0127
7947,frog,0.0127
7948,frog,0.0131
7949,car,0.0146
7950,plane,0.0122
7951,truck,0.0127
7952,plane,0.0143
7953,frog,0.013
7954,frog,0.0136
7955,frog,0.013
7956,plane,0.0125
7957,truck,0.0142
7958,plane,0.0135
7959,plane,0.0132
7960,frog,0.0136
7961,dog,0.0124
7962,dog,0.0128
7963,frog,0.0132
7964,frog,0.0142
7965,plane,0.0126
7966,ship,0.0147
7967,frog,0.0141
7968,frog,0.0134
7969,truck,0.0131
7970,truck,0.0122
7971,frog,0.0141
7972,cat,0.014
7973,frog,0.0132
7974,truck,0.0131
7975,frog,0.0133
7976,frog,0.0136
7977,truck,0.0124
7978,horse,0.0125
7979,frog,0.0137
7980,frog,0.0134
7981,car,0.0135
7982,dog,0.0125
7983,frog,0.0123
7984,plane,0.0148
7985,frog,0.0134
7986,frog,0.0132
7987,frog,0.0147
7988,frog,0.0137
7989,horse,0.0135
7990,plane,0.0124
7991,frog,0.0125
7992,plane,0.0125
7993,bird,0.0132
7994,horse,0.0149
7995,frog,0.0125
7996,frog,0.0129
7997,horse,0.0146
7998,frog,0.0125
7999,truck,0.0134
8000,car,0.0128
8001,ship,0.0143
8002,plane,0.0132
8003,car,0.0132
8004,ship,0.015
8005,plane,0.013
8006,truck,0.015
8007,frog,0.014
8008,ship,0.0129
8009,plane,0.0142
8010,car,0.0133
8011,horse,0.0127
8012,frog,0.0125
8013,plane,0.0126
8014,horse,0.0131
8015,ship,0.0126
8016,plane,0.0121
8017,plane,0.0126
8018,ship,0.0128
8019,horse,0.0134
8020,deer,0.0175
8021,dog,0.0174
8022,bird,0.0167
8023,cat,0.0169
8024,cat,0.0183
8025,bird,0.0161
8026,frog,0.0168
8027,cat,0.018
8028,bird,0.0164
8029,cat,0.0172
8030,frog,0.0166
8031,plane,0.0192
8032,cat,0.0185
8033,cat,0.0187
8034,horse,0.0174
8035,cat,0.0183
8036,cat,0.0174
8037,deer,0.0183
8038,frog,0.0191
8039,bird,0.0193
8040,deer,0.0171
8041,truck,0.0198
8042,cat,0.0181
8043,horse,0.0192
8044,cat,0.0164
8045,bird,0.0172
8046,frog,0.0176
8047,cat,0.0189
8048,frog,0.0173
8049,cat,0.0186
8050,cat,0.0179
8051,cat,0.0165
8052,dog,0.0174
8053,deer,0.0186
8054,plane,0.0185
8055,frog,0.0191
8056,cat,0.0179
8057,deer,0.0185
8058,cat,0.0166
8059,dog,0.0176
8060,cat,0.0169
8061,cat,0.0164
8062,cat,0.0192
8063,dog,0.0181
8064,cat,0.0194
8065,dog,0.0169
8066,cat,0.017
8067,deer,0.0173
8068,bird,0.0178
8069,bird,0.0193
8070,bird,0.0174
8071,deer,0.0188
8072,deer,0.0166
8073,deer,0.0177
8074,dog,0.0193
8075,bird,0.0162
8076,dog,0.0168
8077,cat,0.019
8078,bird,0.0185
8079,bird,0.0181
8080,frog,0.0164
8081,deer,0.0168
8082,dog,0.0182
8083,frog,0.0163
8084,cat,0.0174
8085,deer,0.0178
8086,cat,0.0164
8087,dog,0.0179
8088,bird,0.0186
8089,dog,0.0167
8090,dog,0.0181
8091,bird,0.0157
8092,frog,0.0162
8093,deer,0.017
8094,dog,0.0167
8095,frog,0.0189
8096,plane,0.019
8097,frog,0.0171
8098,cat,0.0173
8099,dog,0.0182
8100,cat,0.0188
8101,truck,0.0179
8102,dog,0.0174
8103,dog,0.0166
8104,frog,0.0168
8105,dog,0.0171
8106,bird,0.0189
8107,cat,0.0165
8108,dog,0.0164
8109,cat,0.0193
8110,dog,0.0169
8111,dog,0.0184
8112,deer,0.0185
8113,cat,0.0175
8114,dog,0.0169
8115,dog,0.0178
8116,frog,0.0168
8117,bird,0.0161
8118,dog,0.0167
8119,bird,0.0183
8120,dog,0.017
8121,deer,0.0172
8122,cat,0.0177
8123,cat,0.0187
8124,deer,0.0184
8125,bird,0.0176
8126,frog,0.0188
8127,plane,0.0182
8128,dog,0.0156
8129,frog,0.0164
8130,cat,0.0154
8131,plane,0.0164
8132,cat,0.017
8133,bird,0.0166
8134,dog,0.0169
8135,bird,0.0169
8136,bird,0.0163
8137,horse,0.0169
8138,bird,0.0184
8139,dog,0.0168
8140,frog,0.0172
8141,cat,0.0161
8142,cat,0.0164
8143,cat,0.0155
8144,cat,0.0182
8145,deer,0.0174
8146,bird,0.0156
8147,cat,0.0163
8148,frog,0.0161
8149,deer,0.0154
8150,dog,0.0169
8151,dog,0.0166
8152,plane,0.0174
8153,cat,0.0179
8154,dog,0.0167
8155,bird,0.0172
8156,dog,0.0172
8157,frog,0.0169
8158,deer,0.0161
8159,cat,0.0164
8160,plane,0.017
8161,horse,0.0172
8162,cat,0.0187
8163,cat,0.0169
8164,horse,0.0182
8165,bird,0.0174
8166,frog,0.0166
8167,bird,0.0181
8168,cat,0.0171
8169,cat,0.0175
8170,cat,0.0184
8171,frog,0.0197
8172,cat,0.0177
8173,horse,0.0188
8174,deer,0.0175
8175,deer,0.0193
8176,bird,0.0184
8177,cat,0.017
8178,cat,0.0176
8179,horse,0.0177
8180,ship,0.0171
8181,dog,0.0162
8182,dog,0.0165
8183,frog,0.0168
8184,bird,0.0191
8185,dog,0.0191
8186,bird,0.0173
8187,dog,0.0167
8188,horse,0.0183
8189,cat,0.0166
8190,car,0.0175
8191,plane,0.0182
8192,bird,0.0165
8193,deer,0.0185
8194,frog,0.0163
8195,bird,0.0172
8196,bird,0.0172
8197,frog,0.0174
8198,bird,0.0183
8199,deer,0.0169
8200,frog,0.0171
8201,bird,0.0173
8202,bird,0.0167
8203,cat,0.018
8204,cat,0.0172
8205,frog,0.0173
8206,cat,0.0184
8207,cat,0.0169
8208,deer,0.0172
8209,bird,0.0167
8210,dog,0.0181
8211,frog,0.0165
8212,cat,0.0189
8213,cat,0.016
8214,frog,0.0174
8215,cat,0.0197
8216,dog,0.0187
8217,dog,0.0184
8218,deer,0.0178
8219,cat,0.0176
8220,cat,0.0176
8221,cat,0.016
8222,frog,0.016
8223,cat,0.0175
8224,cat,0.0172
8225,dog,0.0186
8226,dog,0.0179
8227,bird,0.0164
8228,horse,0.0174
8229,dog,0.0165
8230,frog,0.0168
8231,dog,0.0182
8232,cat,0.0167
8233,dog,0.0185
8234,cat,0.017
8235,bird,0.0183
8236,deer,0.0171
8237,deer,0.0167
8238,deer,0.0186
8239,dog,0.017
8240,frog,0.0182
8241,cat,0.0176
8242,bird,0.0172
8243,horse,0.0176
8244,cat,0.0179
8245,horse,0.0164
8246,horse,0.0174
8247,bird,0.0186
8248,cat,0.0188
8249,cat,0.0162
8250,dog,0.0173
8251,cat,0.0156
8252,frog,0.0158
8253,cat,0.0191
8254,dog,0.0166
8255,dog,0.017
8256,cat,0.0164
8257,cat,0.0169
8258,dog,0.0174
8259,frog,0.0191
8260,frog,0.0176
8261,dog,0.0171
8262,frog,0.0157
8263,frog,0.0167
8264,cat,0.0165
8265,cat,0.0176
8266,bird,0.0185
8267,bird,0.0178
8268,dog,0.0171
8269,bird,0.0179
8270,cat,0.0174
8271,dog,0.019
8272,cat,0.0165
8273,dog,0.0175
8274,cat,0.0174
8275,cat,0.0169
8276,bird,0.0174
8277,horse,0.018
8278,cat,0.017
8279,deer,0.0188
8280,frog,0.0187
8281,bird,0.0166
8282,frog,0.0182
8283,cat,0.0181
8284,bird,0.0178
8285,bird,0.0167
8286,cat,0.0159
8287,dog,0.016
8288,deer,0.0166
8289,deer,0.0186
8290,bird,0.0181
8291,bird,0.0172
8292,cat,0.0162
8293,cat,0.0175
8294,cat,0.0171
8295,cat,0.0155
8296,deer,0.0161
8297,bird,0.0178
8298,cat,0.0178
8299,cat,0.0169
8300,dog,0.0168
8301,dog,0.0181
8302,cat,0.0161
8303,cat,0.017
8304,bird,0.0171
8305,bird,0.0185
8306,cat,0.0174
8307,plane,0.019
8308,cat,0.0167
8309,bird,0.0175
8310,frog,0.0166
8311,cat,0.0182
8312,dog,0.0173
8313,frog,0.019
8314,deer,0.0185
8315,bird,0.0184
8316,dog,0.0157
8317,cat,0.0175
8318,cat,0.0175
8319,dog,0.0174
8320,dog,0.0164
8321,cat,0.017
8322,cat,0.0159
8323,horse,0.0186
8324,cat,0.0176
8325,cat,0.0183
8326,cat,0.0171
8327,bird,0.0185
8328,cat,0.018
8329,cat,0.0174
8330,bird,0.0177
8331,cat,0.0167
8332,horse,0.0198
8333,dog,0.017
8334,frog,0.0171
8335,dog,0.0166
8336,deer,0.0174
8337,cat,0.0163
8338,dog,0.0178
8339,dog,0.0178
8340,cat,0.0188
8341,cat,0.0167
8342,bird,0.0173
8343,deer,0.0183
8344,dog,0.0174
8345,frog,0.0168
8346,horse,0.0167
8347,cat,0.0184
8348,cat,0.0185
8349,cat,0.0189
8350,deer,0.0161
8351,cat,0.0185
8352,dog,0.017
8353,bird,0.0184
8354,deer,0.0165
8355,deer,0.0174
8356,bird,0.0169
8357,frog,0.0177
8358,frog,0.0169
8359,bird,0.0177
8360,dog,0.017
8361,cat,0.0161
8362,cat,0.0161
8363,cat,0.0162
8364,frog,0.0188
8365,frog,0.0169
8366,cat,0.0164
8367,deer,0.0172
8368,cat,0.0167
8369,cat,0.0173
8370,frog,0.0169
8371,dog,0.0172
8372,frog,0.0165
8373,cat,0.0174
8374,cat,0.0188
8375,cat,0.0175
8376,deer,0.017
8377,cat,0.0174
8378,dog,0.0171
8379,dog,0.018
8380,bird,0.0174
8381,dog,0.0175
8382,dog,0.0174
8383,frog,0.0161
8384,cat,0.0179
8385,dog,0.0188
8386,cat,0.017
8387,deer,0.0175
8388,cat,0.0169
8389,cat,0.0167
8390,bird,0.0171
8391,frog,0.0182
8392,dog,0.0174
8393,bird,0.016
8394,bird,0.0169
8395,dog,0.0165
8396,dog,0.0165
8397,bird,0.0164
8398,bird,0.0188
8399,bird,0.0168
8400,deer,0.0185
8401,horse,0.018
8402,dog,0.0182
8403,deer,0.0179
8404,cat,0.0174
8405,bird,0.0165
8406,cat,0.0184
8407,bird,0.0171
8408,cat,0.0161
8409,cat,0.0185
8410,ship,0.0185
8411,frog,0.0162
8412,horse,0.0179
8413,cat,0.0171
8414,frog,0.0186
8415,deer,0.0171
8416,horse,0.0168
8417,plane,0.0174
8418,cat,0.0162
8419,bird,0.0175
8420,cat,0.0187
8421,cat,0.0165
8422,frog,0.017
8423,plane,0.016
8424,cat,0.0168
8425,cat,0.0173
8426,bird,0.0185
8427,cat,0.0171
8428,cat,0.0164
8429,cat,0.0176
8430,cat,0.0182
8431,dog,0.0185
8432,bird,0.0189
8433,dog,0.0188
8434,bird,0.0195
8435,dog,0.0169
8436,plane,0.018
8437,cat,0.0196
8438,deer,0.0195
8439,cat,0.0161
8440,cat,0.0165
8441,frog,0.0171
8442,deer,0.0174
8443,cat,0.0186
8444,dog,0.0163
8445,dog,0.0162
8446,frog,0.0163
8447,frog,0.0186
8448,bird,0.0164
8449,cat,0.0167
8450,cat,0.0167
8451,dog,0.0179
8452,cat,0.0186
8453,frog,0.017
8454,cat,0.0165
8455,bird,0.0186
8456,cat,0.0183
8457,dog,0.0176
8458,truck,0.0128
8459,frog,0.0127
8460,truck,0.0139
8461,truck,0.0152
8462,truck,0.0144
8463,ship,0.0144
8464,car,0.014
8465,deer,0.0155
8466,truck,0.0148
8467,horse,0.0154
8468,truck,0.0148
8469,plane,0.0153
8470,truck,0.0154
8471,frog,0.0148
8472,dog,0.0149
8473,ship,0.014
8474,horse,0.014
8475,truck,0.0143
8476,dog,0.0139
8477,ship,0.0149
8478,frog,0.0139
8479,frog,0.014
8480,horse,0.0157
8481,dog,0.0157
8482,horse,0.0127
8483,truck,0.0144
8484,truck,0.0145
8485,horse,0.0153
8486,truck,0.0128
8487,frog,0.0133
8488,horse,0.0137
8489,car,0.015
8490,plane,0.014
8491,dog,0.0147
8492,car,0.0124
8493,horse,0.0129
8494,plane,0.0141
8495,plane,0.014
8496,deer,0.0135
8497,horse,0.014
8498,plane,0.0141
8499,car,0.0133
8500,truck,0.0132
8501,horse,0.0137
8502,deer,0.0157
8503,cat,0.0145
8504,dog,0.0157
8505,truck,0.0144
8506,horse,0.0153
8507,frog,0.0131
8508,ship,0.0131
8509,horse,0.0129
8510,car,0.0135
8511,car,0.0145
8512,horse,0.0148
8513,frog,0.0148
8514,dog,0.0144
8515,horse,0.0145
8516,ship,0.0139
8517,truck,0.0141
8518,horse,0.0131
8519,plane,0.0157
8520,car,0.013
8521,plane,0.0143
8522,car,0.0135
8523,truck,0.0136
8524,car,0.0148
8525,horse,0.0144
8526,frog,0.0145
8527,truck,0.0137
8528,truck,0.0156
8529,bird,0.0156
8530,horse,0.0159
8531,car,0.0131
8532,frog,0.0148
8533,deer,0.0131
8534,bird,0.0155
8535,horse,0.0147
8536,plane,0.014
8537,truck,0.0159
8538,frog,0.0148
8539,plane,0.013
8540,plane,0.013
8541,plane,0.0148
8542,plane,0.0137
8543,frog,0.0145
8544,plane,0.0135
8545,car,0.0131
8546,frog,0.0144
8547,truck,0.0145
8548,plane,0.0152
8549,plane,0.0146
8550,car,0.014
8551,horse,0.0159
8552,frog,0.0136
8553,truck,0.0145
8554,ship,0.0153
8555,plane,0.0153
8556,dog,0.015
8557,dog,0.0142
8558,truck,0.0133
8559,horse,0.0154
8560,frog,0.0137
8561,truck,0.0131
8562,frog,0.0125
8563,plane,0.0134
8564,car,0.0131
8565,truck,0.0131
8566,truck,0.0125
8567,truck,0.0148
8568,frog,0.0135
8569,bird,0.013
8570,ship,0.0131
8571,car,0.0129
8572,dog,0.0129
8573,car,0.0127
8574,plane,0.0134
8575,plane,0.0135
8576,ship,0.0131
8577,plane,0.014
8578,car,0.0125
8579,truck,0.0129
8580,ship,0.0146
8581,ship,0.0142
8582,frog,0.0149
8583,horse,0.0143
8584,frog,0.015
8585,ship,0.0131
8586,plane,0.0135
8587,horse,0.0133
8588,bird,0.0133
8589,frog,0.0129
8590,plane,0.0142
8591,truck,0.0149
8592,frog,0.0146
8593,plane,0.0153
8594,car,0.015
8595,horse,0.0146
8596,horse,0.0154
8597,plane,0.0132
8598,horse,0.015
8599,frog,0.0126
8600,frog,0.0144
8601,deer,0.0134
8602,horse,0.0127
8603,dog,0.0129
8604,frog,0.0123
8605,dog,0.0136
8606,ship,0.0149
8607,plane,0.0145
8608,plane,0.0134
8609,plane,0.013
8610,horse,0.0129
8611,frog,0.0129
8612,dog,0.0128
8613,plane,0.0132
8614,plane,0.0149
8615,horse,0.0135
8616,plane,0.0149
8617,horse,0.015
8618,frog,0.0131
8619,truck,0.0132
8620,frog,0.0125
8621,frog,0.0129
8622,deer,0.0128
8623,truck,0.0137
8624,horse,0.0134
8625,horse,0.0142
8626,dog,0.0137
8627,horse,0.0129
8628,frog,0.0134
8629,dog,0.0144
8630,plane,0.013
8631,frog,0.0133
8632,dog,0.0154
8633,plane,0.0135
8634,truck,0.0132
8635,deer,0.0146
8636,car,0.0153
8637,deer,0.0149
8638,truck,0.0149
8639,plane,0.0153
8640,dog,0.014
8641,horse,0.0156
8642,horse,0.0152
8643,car,0.0146
8644,horse,0.0148
8645,plane,0.0149
8646,truck,0.0145
8647,bird,0.0155
8648,bird,0.0139
8649,car,0.0154
8650,horse,0.0143
8651,plane,0.0144
8652,horse,0.0136
8653,truck,0.015
8654,truck,0.014
8655,plane,0.0135
8656,plane,0.0133
8657,truck,0.0137
8658,truck,0.0138
8659,horse,0.0137
8660,car,0.0137
8661,truck,0.0135
8662,car,0.0153
8663,frog,0.0137
8664,plane,0.0151
8665,ship,0.0137
8666,frog,0.0134
8667,car,0.0155
8668,plane,0.0135
8669,truck,0.0151
8670,plane,0.0132
8671,frog,0.0138
8672,plane,0.016
8673,frog,0.0136
8674,plane,0.0131
8675,frog,0.0154
8676,deer,0.0135
8677,deer,0.0132
8678,plane,0.0147
8679,ship,0.0133
8680,frog,0.014
8681,dog,0.0137
8682,frog,0.015
8683,deer,0.0138
8684,plane,0.0135
8685,car,0.0148
8686,deer,0.0147
8687,frog,0.0147
8688,car,0.0133
8689,horse,0.013
8690,plane,0.0139
8691,truck,0.0137
8692,plane,0.0153
8693,horse,0.0132
8694,plane,0.0138
8695,truck,0.014
8696,ship,0.0131
8697,plane,0.0126
8698,car,0.0133
8699,plane,0.0153
8700,horse,0.0149
8701,car,0.0133
8702,ship,0.0136
8703,truck,0.0153
8704,horse,0.0148
8705,frog,0.0155
8706,plane,0.0149
8707,plane,0.0139
8708,frog,0.0144
8709,horse,0.0158
8710,car,0.0141
8711,truck,0.0145
8712,plane,0.0156
8713,horse,0.0128
8714,frog,0.014
8715,frog,0.0149
8716,truck,0.0128
8717,plane,0.015
8718,car,0.0132
8719,car,0.0131
8720,truck,0.0137
8721,horse,0.0146
8722,horse,0.014
8723,horse,0.014
8724,plane,0.0132
8725,dog,0.0144
8726,horse,0.0127
8727,truck,0.0138
8728,horse,0.0138
8729,truck,0.0134
8730,plane,0.0135
8731,deer,0.0128
8732,plane,0.0131
8733,ship,0.0132
8734,plane,0.0128
8735,plane,0.0152
8736,dog,0.0153
8737,truck,0.0144
8738,horse,0.0129
8739,frog,0.0133
8740,deer,0.0152
8741,horse,0.0138
8742,truck,0.0143
8743,frog,0.0135
8744,plane,0.0133
8745,plane,0.0137
8746,plane,0.0144
8747,plane,0.0129
8748,dog,0.0154
8749,dog,0.0139
8750,plane,0.0147
8751,frog,0.0145
8752,frog,0.0151
8753,horse,0.0135
8754,horse,0.0143
8755,plane,0.0128
8756,truck,0.0141
8757,horse,0.0134
8758,car,0.0151
8759,frog,0.0132
8760,dog,0.0136
8761,frog,0.0135
8762,dog,0.0148
8763,frog,0.0144
8764,plane,0.0135
8765,car,0.0136
8766,horse,0.015
8767,truck,0.0136
8768,horse,0.0137
8769,plane,0.0135
8770,horse,0.0154
8771,frog,0.0132
8772,deer,0.0129
8773,plane,0.016
8774,plane,0.0141
8775,plane,0.015
8776,truck,0.0132
8777,horse,0.0135
8778,truck,0.015
8779,ship,0.0129
8780,car,0.0145
8781,frog,0.0135
8782,horse,0.0156
8783,truck,0.0132
8784,plane,0.0138
8785,horse,0.0149
8786,deer,0.016
8787,car,0.0135
8788,plane,0.0145
8789,plane,0.0155
8790,frog,0.0133
8791,plane,0.0136
8792,frog,0.0129
8793,plane,0.0156
8794,plane,0.0146
8795,dog,0.0148
8796,plane,0.0139
8797,deer,0.0135
8798,horse,0.0146
8799,horse,0.014
8800,plane,0.0126
8801,plane,0.0146
8802,plane,0.0123
8803,truck,0.0155
8804,frog,0.0146
8805,dog,0.0155
8806,ship,0.0151
8807,ship,0.0131
8808,plane,0.0147
8809,plane,0.0149
8810,frog,0.0126
8811,car,0.014
8812,plane,0.0153
8813,frog,0.0138
8814,frog,0.0136
8815,plane,0.0131
8816,truck,0.0137
8817,ship,0.0135
8818,truck,0.0133
8819,plane,0.015
8820,plane,0.0135
8821,plane,0.0138
8822,horse,0.0126
8823,horse,0.0133
8824,horse,0.0146
8825,frog,0.0149
8826,car,0.0151
8827,plane,0.0152
8828,plane,0.0131
8829,frog,0.0128
8830,plane,0.0142
8831,deer,0.0145
8832,truck,0.0153
8833,plane,0.0154
8834,truck,0.0138
8835,truck,0.0154
8836,deer,0.0139
8837,dog,0.0147
8838,truck,0.013
8839,frog,0.0141
8840,car,0.0142
8841,truck,0.0136
8842,deer,0.0132
8843,plane,0.0141
8844,ship,0.0135
8845,plane,0.0148
8846,plane,0.0142
8847,ship,0.015
8848,plane,0.0135
8849,ship,0.0137
8850,plane,0.0149
8851,plane,0.0144
8852,plane,0.0134
8853,truck,0.0136
8854,car,0.0133
8855,plane,0.0127
8856,truck,0.0134
8857,car,0.0149
8858,plane,0.0129
8859,car,0.0129
8860,plane,0.0135
8861,horse,0.0124
8862,frog,0.0134
8863,plane,0.0132
8864,frog,0.0153
8865,plane,0.0132
8866,truck,0.0137
8867,dog,0.0146
8868,dog,0.014
8869,plane,0.014
8870,frog,0.0146
8871,car,0.0134
8872,cat,0.0152
8873,plane,0.0154
8874,frog,0.0132
8875,truck,0.0136
8876,horse,0.014
8877,car,0.0132
8878,car,0.0131
8879,plane,0.0136
8880,frog,0.0141
8881,ship,0.0133
8882,deer,0.0134
8883,truck,0.0135
8884,car,0.0138
8885,ship,0.0155
8886,frog,0.0155
8887,frog,0.0145
8888,truck,0.014
8889,ship,0.0154
8890,ship,0.014
8891,frog,0.0142
8892,truck,0.0135
8893,truck,0.0128
8894,frog,0.0141
8895,horse,0.0134
8896,truck,0.0135
8897,frog,0.0149
8898,dog,0.0139
8899,plane,0.0134
8900,horse,0.0134
8901,plane,0.0149
8902,truck,0.0132
8903,car,0.015
8904,truck,0.014
8905,truck,0.0138
8906,horse,0.0133
8907,horse,0.0143
8908,plane,0.0129
8909,plane,0.0138
8910,plane,0.0153
8911,car,0.0142
8912,plane,0.0132
8913,horse,0.0155
8914,ship,0.0141
8915,ship,0.0141
8916,plane,0.0132
8917,ship,0.0136
8918,deer,0.0139
8919,dog,0.0154
8920,plane,0.013
8921,plane,0.0127
8922,car,0.0132
8923,ship,0.0138
8924,frog,0.013
8925,plane,0.0134
8926,dog,0.0126
8927,horse,0.0136
8928,dog,0.0128
8929,plane,0.0131
8930,truck,0.0134
8931,dog,0.0132
8932,ship,0.0132
8933,plane,0.0138
8934,frog,0.0148
8935,plane,0.0129
8936,plane,0.0147
8937,frog,0.0152
8938,dog,0.0129
8939,plane,0.0139
8940,frog,0.015
8941,ship,0.0143
8942,truck,0.0164
8943,truck,0.0158
8944,truck,0.013
8945,plane,0.0136
8946,truck,0.0156
8947,truck,0.0127
8948,plane,0.0136
8949,plane,0.015
8950,plane,0.0129
8951,car,0.0129
8952,deer,0.0149
8953,horse,0.0149
8954,frog,0.0142
8955,dog,0.0146
8956,frog,0.0147
8957,bird,0.015
8958,horse,0.0144
8959,plane,0.0129
8960,frog,0.0138
8961,plane,0.0141
8962,truck,0.0136
8963,horse,0.0139
8964,truck,0.0126
8965,car,0.0153
8966,truck,0.0148
8967,truck,0.0145
8968,plane,0.0148
8969,truck,0.0147
8970,plane,0.0129
8971,truck,0.0145
8972,frog,0.0146
8973,plane,0.0133
8974,plane,0.0133
8975,car,0.0138
8976,car,0.0127
8977,plane,0.0138
8978,truck,0.0134
8979,plane,0.013
8980,car,0.0132
8981,plane,0.0154
8982,plane,0.0126
8983,plane,0.0133
8984,deer,0.0128
8985,plane,0.0148
8986,horse,0.0122
8987,car,0.0126
8988,car,0.014
8989,frog,0.0122
8990,car,0.0141
8991,ship,0.015
8992,plane,0.0151
8993,car,0.0134
8994,car,0.0141
8995,frog,0.0139
8996,plane,0.015
8997,car,0.0129
8998,horse,0.0141
8999,car,0.0149
9000,frog,0.0129
9001,car,0.012
9002,ship,0.0143
9003,frog,0.0118
9004,frog,0.0119
9005,car,0.0135
9006,horse,0.0131
9007,dog,0.0125
9008,frog,0.0146
9009,car,0.0121
9010,truck,0.012
9011,horse,0.0138
9012,car,0.0134
9013,frog,0.0136
9014,horse,0.0138
9015,car,0.0117
9016,horse,0.0118
9017,car,0.015
9018,horse,0.0142
9019,frog,0.0133
9020,deer,0.0123
9021,ship,0.0129
9022,car,0.013
9023,car,0.0132
9024,plane,0.0125
9025,deer,0.0124
9026,frog,0.0126
9027,horse,0.0137
9028,car,0.0134
9029,car,0.0121
9030,car,0.0124
9031,horse,0.0122
9032,car,0.0125
9033,car,0.012
9034,frog,0.0131
9035,car,0.0122
9036,horse,0.0138
9037,horse,0.0127
9038,car,0.014
9039,plane,0.0143
9040,car,0.0119
9041,horse,0.0121
9042,horse,0.0126
9043,ship,0.0121
9044,frog,0.0143
9045,car,0.0137
9046,car,0.0122
9047,horse,0.0123
9048,frog,0.0122
9049,car,0.0135
9050,frog,0.0126
9051,plane,0.0132
9052,plane,0.0118
9053,car,0.0142
9054,ship,0.0129
9055,car,0.0121
9056,car,0.0123
9057,frog,0.0127
9058,ship,0.0136
9059,horse,0.0122
9060,plane,0.0125
9061,frog,0.0123
9062,frog,0.0119
9063,frog,0.0119
9064,car,0.0129
9065,car,0.0138
9066,horse,0.0119
9067,plane,0.0122
9068,frog,0.013
9069,deer,0.0124
9070,car,0.0126
9071,horse,0.0122
9072,car,0.013
9073,car,0.0133
9074,car,0.0123
9075,horse,0.0134
9076,horse,0.0129
9077,car,0.0123
9078,horse,0.0137
9079,frog,0.012
9080,car,0.0122
9081,deer,0.0126
9082,car,0.0127
9083,car,0.0143
9084,car,0.0146
9085,truck,0.0138
9086,car,0.0121
9087,frog,0.0139
9088,frog,0.0129
9089,ship,0.0119
9090,car,0.0134
9091,car,0.012
9092,plane,0.0123
9093,horse,0.0126
9094,horse,0.0122
9095,car,0.0137
9096,plane,0.0122
9097,horse,0.0128
9098,car,0.0131
9099,truck,0.0126
9100,horse,0.0125
9101,plane,0.0129
9102,horse,0.0128
9103,car,0.0125
9104,frog,0.0137
9105,car,0.0123
9106,plane,0.0123
9107,car,0.0126
9108,horse,0.012
9109,plane,0.0125
9110,car,0.0139
9111,ship,0.013
9112,ship,0.0127
9113,car,0.0125
9114,plane,0.0129
9115,car,0.0127
9116,horse,0.015
9117,frog,0.0147
9118,horse,0.0131
9119,frog,0.0137
9120,car,0.0117
9121,car,0.0123
